"d_date_id";"full_date";"date_name";"date_name_us";"date_name_eu";"day_of_week";"day_name_of_week";"day_of_month";"day_of_year";"weekday_weekend";"week_of_year";"month_name";"month_of_year";"is_last_day_of_month";"calendar_quarter";"calendar_year";"calendar_year_month";"calendar_year_qtr";"fiscal_month_of_year";"fiscal_quarter";"fiscal_year";"fiscal_year_month";"fiscal_year_qtr"
20180613;"2018-06-13";"2018/06/13";"06/13/2018";"13/06/2018";4;"Wednesday";13;164;"Weekday";24;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180614;"2018-06-14";"2018/06/14";"06/14/2018";"14/06/2018";5;"Thursday";14;165;"Weekday";24;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180615;"2018-06-15";"2018/06/15";"06/15/2018";"15/06/2018";6;"Friday";15;166;"Weekday";24;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180616;"2018-06-16";"2018/06/16";"06/16/2018";"16/06/2018";7;"Saturday";16;167;"Weekend";24;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180617;"2018-06-17";"2018/06/17";"06/17/2018";"17/06/2018";1;"Sunday";17;168;"Weekend";24;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180618;"2018-06-18";"2018/06/18";"06/18/2018";"18/06/2018";2;"Monday";18;169;"Weekday";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180619;"2018-06-19";"2018/06/19";"06/19/2018";"19/06/2018";3;"Tuesday";19;170;"Weekday";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180620;"2018-06-20";"2018/06/20";"06/20/2018";"20/06/2018";4;"Wednesday";20;171;"Weekday";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180621;"2018-06-21";"2018/06/21";"06/21/2018";"21/06/2018";5;"Thursday";21;172;"Weekday";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180622;"2018-06-22";"2018/06/22";"06/22/2018";"22/06/2018";6;"Friday";22;173;"Weekday";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180623;"2018-06-23";"2018/06/23";"06/23/2018";"23/06/2018";7;"Saturday";23;174;"Weekend";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180624;"2018-06-24";"2018/06/24";"06/24/2018";"24/06/2018";1;"Sunday";24;175;"Weekend";25;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180625;"2018-06-25";"2018/06/25";"06/25/2018";"25/06/2018";2;"Monday";25;176;"Weekday";26;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180626;"2018-06-26";"2018/06/26";"06/26/2018";"26/06/2018";3;"Tuesday";26;177;"Weekday";26;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180627;"2018-06-27";"2018/06/27";"06/27/2018";"27/06/2018";4;"Wednesday";27;178;"Weekday";26;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180628;"2018-06-28";"2018/06/28";"06/28/2018";"28/06/2018";5;"Thursday";28;179;"Weekday";26;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180629;"2018-06-29";"2018/06/29";"06/29/2018";"29/06/2018";6;"Friday";29;180;"Weekday";26;"June";6;"N";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180630;"2018-06-30";"2018/06/30";"06/30/2018";"30/06/2018";7;"Saturday";30;181;"Weekend";26;"June";6;"Y";2;2018;"2018-06";"2018Q2";12;4;2018;"2018-12";"2018Q4"
20180701;"2018-07-01";"2018/07/01";"07/01/2018";"01/07/2018";1;"Sunday";1;182;"Weekend";26;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180702;"2018-07-02";"2018/07/02";"07/02/2018";"02/07/2018";2;"Monday";2;183;"Weekday";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180703;"2018-07-03";"2018/07/03";"07/03/2018";"03/07/2018";3;"Tuesday";3;184;"Weekday";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180704;"2018-07-04";"2018/07/04";"07/04/2018";"04/07/2018";4;"Wednesday";4;185;"Weekday";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180705;"2018-07-05";"2018/07/05";"07/05/2018";"05/07/2018";5;"Thursday";5;186;"Weekday";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180706;"2018-07-06";"2018/07/06";"07/06/2018";"06/07/2018";6;"Friday";6;187;"Weekday";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180707;"2018-07-07";"2018/07/07";"07/07/2018";"07/07/2018";7;"Saturday";7;188;"Weekend";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180708;"2018-07-08";"2018/07/08";"07/08/2018";"08/07/2018";1;"Sunday";8;189;"Weekend";27;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180709;"2018-07-09";"2018/07/09";"07/09/2018";"09/07/2018";2;"Monday";9;190;"Weekday";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180710;"2018-07-10";"2018/07/10";"07/10/2018";"10/07/2018";3;"Tuesday";10;191;"Weekday";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180711;"2018-07-11";"2018/07/11";"07/11/2018";"11/07/2018";4;"Wednesday";11;192;"Weekday";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180712;"2018-07-12";"2018/07/12";"07/12/2018";"12/07/2018";5;"Thursday";12;193;"Weekday";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180713;"2018-07-13";"2018/07/13";"07/13/2018";"13/07/2018";6;"Friday";13;194;"Weekday";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180714;"2018-07-14";"2018/07/14";"07/14/2018";"14/07/2018";7;"Saturday";14;195;"Weekend";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180715;"2018-07-15";"2018/07/15";"07/15/2018";"15/07/2018";1;"Sunday";15;196;"Weekend";28;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180716;"2018-07-16";"2018/07/16";"07/16/2018";"16/07/2018";2;"Monday";16;197;"Weekday";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180717;"2018-07-17";"2018/07/17";"07/17/2018";"17/07/2018";3;"Tuesday";17;198;"Weekday";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180718;"2018-07-18";"2018/07/18";"07/18/2018";"18/07/2018";4;"Wednesday";18;199;"Weekday";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180719;"2018-07-19";"2018/07/19";"07/19/2018";"19/07/2018";5;"Thursday";19;200;"Weekday";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180720;"2018-07-20";"2018/07/20";"07/20/2018";"20/07/2018";6;"Friday";20;201;"Weekday";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180721;"2018-07-21";"2018/07/21";"07/21/2018";"21/07/2018";7;"Saturday";21;202;"Weekend";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180722;"2018-07-22";"2018/07/22";"07/22/2018";"22/07/2018";1;"Sunday";22;203;"Weekend";29;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180723;"2018-07-23";"2018/07/23";"07/23/2018";"23/07/2018";2;"Monday";23;204;"Weekday";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180724;"2018-07-24";"2018/07/24";"07/24/2018";"24/07/2018";3;"Tuesday";24;205;"Weekday";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180725;"2018-07-25";"2018/07/25";"07/25/2018";"25/07/2018";4;"Wednesday";25;206;"Weekday";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180726;"2018-07-26";"2018/07/26";"07/26/2018";"26/07/2018";5;"Thursday";26;207;"Weekday";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180727;"2018-07-27";"2018/07/27";"07/27/2018";"27/07/2018";6;"Friday";27;208;"Weekday";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180728;"2018-07-28";"2018/07/28";"07/28/2018";"28/07/2018";7;"Saturday";28;209;"Weekend";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180729;"2018-07-29";"2018/07/29";"07/29/2018";"29/07/2018";1;"Sunday";29;210;"Weekend";30;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180730;"2018-07-30";"2018/07/30";"07/30/2018";"30/07/2018";2;"Monday";30;211;"Weekday";31;"July";7;"N";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180731;"2018-07-31";"2018/07/31";"07/31/2018";"31/07/2018";3;"Tuesday";31;212;"Weekday";31;"July";7;"Y";3;2018;"2018-07";"2018Q3";1;1;2019;"2019-01";"2019Q1"
20180801;"2018-08-01";"2018/08/01";"08/01/2018";"01/08/2018";4;"Wednesday";1;213;"Weekday";31;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180802;"2018-08-02";"2018/08/02";"08/02/2018";"02/08/2018";5;"Thursday";2;214;"Weekday";31;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180803;"2018-08-03";"2018/08/03";"08/03/2018";"03/08/2018";6;"Friday";3;215;"Weekday";31;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180804;"2018-08-04";"2018/08/04";"08/04/2018";"04/08/2018";7;"Saturday";4;216;"Weekend";31;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180805;"2018-08-05";"2018/08/05";"08/05/2018";"05/08/2018";1;"Sunday";5;217;"Weekend";31;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180806;"2018-08-06";"2018/08/06";"08/06/2018";"06/08/2018";2;"Monday";6;218;"Weekday";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180807;"2018-08-07";"2018/08/07";"08/07/2018";"07/08/2018";3;"Tuesday";7;219;"Weekday";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180808;"2018-08-08";"2018/08/08";"08/08/2018";"08/08/2018";4;"Wednesday";8;220;"Weekday";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180809;"2018-08-09";"2018/08/09";"08/09/2018";"09/08/2018";5;"Thursday";9;221;"Weekday";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180810;"2018-08-10";"2018/08/10";"08/10/2018";"10/08/2018";6;"Friday";10;222;"Weekday";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180811;"2018-08-11";"2018/08/11";"08/11/2018";"11/08/2018";7;"Saturday";11;223;"Weekend";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180812;"2018-08-12";"2018/08/12";"08/12/2018";"12/08/2018";1;"Sunday";12;224;"Weekend";32;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180813;"2018-08-13";"2018/08/13";"08/13/2018";"13/08/2018";2;"Monday";13;225;"Weekday";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180814;"2018-08-14";"2018/08/14";"08/14/2018";"14/08/2018";3;"Tuesday";14;226;"Weekday";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180815;"2018-08-15";"2018/08/15";"08/15/2018";"15/08/2018";4;"Wednesday";15;227;"Weekday";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180816;"2018-08-16";"2018/08/16";"08/16/2018";"16/08/2018";5;"Thursday";16;228;"Weekday";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180817;"2018-08-17";"2018/08/17";"08/17/2018";"17/08/2018";6;"Friday";17;229;"Weekday";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180818;"2018-08-18";"2018/08/18";"08/18/2018";"18/08/2018";7;"Saturday";18;230;"Weekend";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180819;"2018-08-19";"2018/08/19";"08/19/2018";"19/08/2018";1;"Sunday";19;231;"Weekend";33;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180820;"2018-08-20";"2018/08/20";"08/20/2018";"20/08/2018";2;"Monday";20;232;"Weekday";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180821;"2018-08-21";"2018/08/21";"08/21/2018";"21/08/2018";3;"Tuesday";21;233;"Weekday";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180822;"2018-08-22";"2018/08/22";"08/22/2018";"22/08/2018";4;"Wednesday";22;234;"Weekday";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180823;"2018-08-23";"2018/08/23";"08/23/2018";"23/08/2018";5;"Thursday";23;235;"Weekday";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180824;"2018-08-24";"2018/08/24";"08/24/2018";"24/08/2018";6;"Friday";24;236;"Weekday";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180825;"2018-08-25";"2018/08/25";"08/25/2018";"25/08/2018";7;"Saturday";25;237;"Weekend";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180826;"2018-08-26";"2018/08/26";"08/26/2018";"26/08/2018";1;"Sunday";26;238;"Weekend";34;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180827;"2018-08-27";"2018/08/27";"08/27/2018";"27/08/2018";2;"Monday";27;239;"Weekday";35;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180828;"2018-08-28";"2018/08/28";"08/28/2018";"28/08/2018";3;"Tuesday";28;240;"Weekday";35;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180829;"2018-08-29";"2018/08/29";"08/29/2018";"29/08/2018";4;"Wednesday";29;241;"Weekday";35;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180830;"2018-08-30";"2018/08/30";"08/30/2018";"30/08/2018";5;"Thursday";30;242;"Weekday";35;"August";8;"N";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180831;"2018-08-31";"2018/08/31";"08/31/2018";"31/08/2018";6;"Friday";31;243;"Weekday";35;"August";8;"Y";3;2018;"2018-08";"2018Q3";2;1;2019;"2019-02";"2019Q1"
20180901;"2018-09-01";"2018/09/01";"09/01/2018";"01/09/2018";7;"Saturday";1;244;"Weekend";35;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180902;"2018-09-02";"2018/09/02";"09/02/2018";"02/09/2018";1;"Sunday";2;245;"Weekend";35;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180903;"2018-09-03";"2018/09/03";"09/03/2018";"03/09/2018";2;"Monday";3;246;"Weekday";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180904;"2018-09-04";"2018/09/04";"09/04/2018";"04/09/2018";3;"Tuesday";4;247;"Weekday";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180905;"2018-09-05";"2018/09/05";"09/05/2018";"05/09/2018";4;"Wednesday";5;248;"Weekday";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180906;"2018-09-06";"2018/09/06";"09/06/2018";"06/09/2018";5;"Thursday";6;249;"Weekday";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180907;"2018-09-07";"2018/09/07";"09/07/2018";"07/09/2018";6;"Friday";7;250;"Weekday";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180908;"2018-09-08";"2018/09/08";"09/08/2018";"08/09/2018";7;"Saturday";8;251;"Weekend";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180909;"2018-09-09";"2018/09/09";"09/09/2018";"09/09/2018";1;"Sunday";9;252;"Weekend";36;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180910;"2018-09-10";"2018/09/10";"09/10/2018";"10/09/2018";2;"Monday";10;253;"Weekday";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180911;"2018-09-11";"2018/09/11";"09/11/2018";"11/09/2018";3;"Tuesday";11;254;"Weekday";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180912;"2018-09-12";"2018/09/12";"09/12/2018";"12/09/2018";4;"Wednesday";12;255;"Weekday";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180913;"2018-09-13";"2018/09/13";"09/13/2018";"13/09/2018";5;"Thursday";13;256;"Weekday";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180914;"2018-09-14";"2018/09/14";"09/14/2018";"14/09/2018";6;"Friday";14;257;"Weekday";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180915;"2018-09-15";"2018/09/15";"09/15/2018";"15/09/2018";7;"Saturday";15;258;"Weekend";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180916;"2018-09-16";"2018/09/16";"09/16/2018";"16/09/2018";1;"Sunday";16;259;"Weekend";37;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180917;"2018-09-17";"2018/09/17";"09/17/2018";"17/09/2018";2;"Monday";17;260;"Weekday";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180918;"2018-09-18";"2018/09/18";"09/18/2018";"18/09/2018";3;"Tuesday";18;261;"Weekday";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180919;"2018-09-19";"2018/09/19";"09/19/2018";"19/09/2018";4;"Wednesday";19;262;"Weekday";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180920;"2018-09-20";"2018/09/20";"09/20/2018";"20/09/2018";5;"Thursday";20;263;"Weekday";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180921;"2018-09-21";"2018/09/21";"09/21/2018";"21/09/2018";6;"Friday";21;264;"Weekday";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180922;"2018-09-22";"2018/09/22";"09/22/2018";"22/09/2018";7;"Saturday";22;265;"Weekend";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180923;"2018-09-23";"2018/09/23";"09/23/2018";"23/09/2018";1;"Sunday";23;266;"Weekend";38;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180924;"2018-09-24";"2018/09/24";"09/24/2018";"24/09/2018";2;"Monday";24;267;"Weekday";39;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180925;"2018-09-25";"2018/09/25";"09/25/2018";"25/09/2018";3;"Tuesday";25;268;"Weekday";39;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180926;"2018-09-26";"2018/09/26";"09/26/2018";"26/09/2018";4;"Wednesday";26;269;"Weekday";39;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180927;"2018-09-27";"2018/09/27";"09/27/2018";"27/09/2018";5;"Thursday";27;270;"Weekday";39;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180928;"2018-09-28";"2018/09/28";"09/28/2018";"28/09/2018";6;"Friday";28;271;"Weekday";39;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180929;"2018-09-29";"2018/09/29";"09/29/2018";"29/09/2018";7;"Saturday";29;272;"Weekend";39;"September";9;"N";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20180930;"2018-09-30";"2018/09/30";"09/30/2018";"30/09/2018";1;"Sunday";30;273;"Weekend";39;"September";9;"Y";3;2018;"2018-09";"2018Q3";3;1;2019;"2019-03";"2019Q1"
20181001;"2018-10-01";"2018/10/01";"10/01/2018";"01/10/2018";2;"Monday";1;274;"Weekday";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181002;"2018-10-02";"2018/10/02";"10/02/2018";"02/10/2018";3;"Tuesday";2;275;"Weekday";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181003;"2018-10-03";"2018/10/03";"10/03/2018";"03/10/2018";4;"Wednesday";3;276;"Weekday";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181004;"2018-10-04";"2018/10/04";"10/04/2018";"04/10/2018";5;"Thursday";4;277;"Weekday";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181005;"2018-10-05";"2018/10/05";"10/05/2018";"05/10/2018";6;"Friday";5;278;"Weekday";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181006;"2018-10-06";"2018/10/06";"10/06/2018";"06/10/2018";7;"Saturday";6;279;"Weekend";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181007;"2018-10-07";"2018/10/07";"10/07/2018";"07/10/2018";1;"Sunday";7;280;"Weekend";40;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181008;"2018-10-08";"2018/10/08";"10/08/2018";"08/10/2018";2;"Monday";8;281;"Weekday";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181009;"2018-10-09";"2018/10/09";"10/09/2018";"09/10/2018";3;"Tuesday";9;282;"Weekday";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181010;"2018-10-10";"2018/10/10";"10/10/2018";"10/10/2018";4;"Wednesday";10;283;"Weekday";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181011;"2018-10-11";"2018/10/11";"10/11/2018";"11/10/2018";5;"Thursday";11;284;"Weekday";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181012;"2018-10-12";"2018/10/12";"10/12/2018";"12/10/2018";6;"Friday";12;285;"Weekday";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181013;"2018-10-13";"2018/10/13";"10/13/2018";"13/10/2018";7;"Saturday";13;286;"Weekend";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181014;"2018-10-14";"2018/10/14";"10/14/2018";"14/10/2018";1;"Sunday";14;287;"Weekend";41;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181015;"2018-10-15";"2018/10/15";"10/15/2018";"15/10/2018";2;"Monday";15;288;"Weekday";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181016;"2018-10-16";"2018/10/16";"10/16/2018";"16/10/2018";3;"Tuesday";16;289;"Weekday";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181017;"2018-10-17";"2018/10/17";"10/17/2018";"17/10/2018";4;"Wednesday";17;290;"Weekday";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181018;"2018-10-18";"2018/10/18";"10/18/2018";"18/10/2018";5;"Thursday";18;291;"Weekday";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181019;"2018-10-19";"2018/10/19";"10/19/2018";"19/10/2018";6;"Friday";19;292;"Weekday";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181020;"2018-10-20";"2018/10/20";"10/20/2018";"20/10/2018";7;"Saturday";20;293;"Weekend";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181021;"2018-10-21";"2018/10/21";"10/21/2018";"21/10/2018";1;"Sunday";21;294;"Weekend";42;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181022;"2018-10-22";"2018/10/22";"10/22/2018";"22/10/2018";2;"Monday";22;295;"Weekday";43;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181023;"2018-10-23";"2018/10/23";"10/23/2018";"23/10/2018";3;"Tuesday";23;296;"Weekday";43;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
20181024;"2018-10-24";"2018/10/24";"10/24/2018";"24/10/2018";4;"Wednesday";24;297;"Weekday";43;"October";10;"N";4;2018;"2018-10";"2018Q4";4;2;2019;"2019-04";"2019Q2"
